transaction_id,date,region,product_category,revenue,material_cost,shipping_cost
101127,4/25/2024,APAC,Enterprise Cloud Software,14683.27,2181.74,799.61
101128,4/25/2024,Europe,Edge Hardware Platforms,13766.05,5290.28,1517.46
101129,4/25/2024,North America,Enterprise Cloud Software,9229.44,1466.26,428.37
101130,4/25/2024,North America,Edge Hardware Platforms,13943.66,5128.6,1561.75
101131,4/25/2024,APAC,SaaS Subscriptions,4124.39,425.29,83.1
101132,4/25/2024,Europe,Edge Hardware Platforms,22574.68,8607.46,2459.2
101133,4/26/2024,Europe,Edge Hardware Platforms,12811.84,5047.64,1488.76
101134,4/26/2024,North America,Enterprise Cloud Software,9670.18,1504.39,457.04
101135,4/26/2024,North America,SaaS Subscriptions,3650.15,344.84,78.22
101136,4/26/2024,APAC,Edge Hardware Platforms,19784.78,7467.17,2173.94
101137,4/26/2024,Europe,Enterprise Cloud Software,9492.75,1549.36,517.62
101138,4/26/2024,North America,Edge Hardware Platforms,19481.53,8378.13,2230.91
101139,4/26/2024,North America,Enterprise Cloud Software,8495.23,1227.32,449.51
101140,4/26/2024,Europe,Enterprise Cloud Software,9577.44,1320.41,517
101141,4/26/2024,APAC,SaaS Subscriptions,7211.32,674.11,131.14
101142,4/27/2024,APAC,Enterprise Cloud Software,13196.77,2177.21,621.76
101143,4/27/2024,North America,Edge Hardware Platforms,29308.97,12698.56,3519.1
101144,4/27/2024,APAC,Enterprise Cloud Software,14774.38,2421.97,689.04
101145,4/27/2024,North America,Enterprise Cloud Software,7717.18,1230.73,376.47
101146,4/27/2024,North America,Edge Hardware Platforms,29627.67,12158.45,3495.71
101147,4/27/2024,North America,SaaS Subscriptions,6925.09,662.24,126.59
101148,4/27/2024,North America,Enterprise Cloud Software,10807.69,1760.17,540.03
101149,4/27/2024,APAC,Edge Hardware Platforms,24171.67,10117.05,2711.46
101150,4/27/2024,North America,Edge Hardware Platforms,11413.93,4439.14,1379.2
101151,4/27/2024,APAC,Edge Hardware Platforms,26321.14,10385.41,3345.77
101152,4/27/2024,Europe,SaaS Subscriptions,4465.66,455.88,91.64
101153,4/27/2024,Europe,Enterprise Cloud Software,5935.59,804.27,318.95
101154,4/27/2024,North America,Enterprise Cloud Software,12360.35,1787.31,618.76
101155,4/27/2024,North America,SaaS Subscriptions,7109.49,762.68,139.54
101156,4/28/2024,Europe,SaaS Subscriptions,5792.72,571.78,116.44
101157,4/28/2024,North America,Edge Hardware Platforms,24928.4,9264.43,3217.55
101158,4/28/2024,North America,SaaS Subscriptions,4297.42,402.06,83.4
101159,4/28/2024,Europe,Enterprise Cloud Software,10782.18,1648.91,564.87
101160,4/28/2024,North America,Edge Hardware Platforms,11058.15,4601.2,1209.07
101161,4/28/2024,APAC,Edge Hardware Platforms,20147.8,7964.83,2239.15
101162,4/28/2024,North America,SaaS Subscriptions,7426.72,668.52,151.33
101163,4/28/2024,Europe,Edge Hardware Platforms,11633.6,4390.73,1326.33
101164,4/28/2024,APAC,Edge Hardware Platforms,19736.56,8581.29,2433.32
101165,4/28/2024,APAC,Edge Hardware Platforms,12988.73,5642.24,1545.77
101166,4/28/2024,North America,Edge Hardware Platforms,11016.05,4378.48,1415.29
101167,4/28/2024,APAC,SaaS Subscriptions,2751.38,268.65,49.84
101168,4/29/2024,Europe,Enterprise Cloud Software,10858.08,1501.5,593.48
101169,4/29/2024,North America,Edge Hardware Platforms,14909.09,6223.13,1888.14
101170,4/29/2024,Europe,Edge Hardware Platforms,27849.38,10200.95,3228.91
101171,4/29/2024,North America,SaaS Subscriptions,4336.34,453.81,89.93
101172,4/29/2024,North America,Enterprise Cloud Software,7812.85,1151.1,369.89
101173,4/29/2024,North America,SaaS Subscriptions,7793.66,754.67,150.84
101174,4/29/2024,North America,Edge Hardware Platforms,26508.8,9854.08,2964.53
101175,4/29/2024,APAC,Edge Hardware Platforms,10897.21,4465.72,1257.69
101176,4/29/2024,North America,Edge Hardware Platforms,26218.7,10278.48,3427.61
101177,4/29/2024,Europe,Edge Hardware Platforms,19677.55,8496.82,2553.88
101178,4/29/2024,North America,SaaS Subscriptions,6953.21,735.83,130.75
101179,4/29/2024,APAC,SaaS Subscriptions,3734.9,407.27,67.97
101180,4/29/2024,North America,Edge Hardware Platforms,21515.85,8856.18,2332.47
101181,4/29/2024,APAC,Enterprise Cloud Software,6430.62,870.84,325.83
101182,4/29/2024,APAC,Edge Hardware Platforms,26453.15,9551.24,3201.05
101183,4/30/2024,Europe,Enterprise Cloud Software,11844.35,1777.8,623.62
101184,4/30/2024,Europe,Enterprise Cloud Software,11482.57,1609.53,616.89
101185,4/30/2024,Europe,Enterprise Cloud Software,14623.38,2201.56,668.71
101186,4/30/2024,Europe,Enterprise Cloud Software,13036.93,2079.84,714.29
101187,4/30/2024,Europe,Edge Hardware Platforms,25069.51,9290.7,3036.57
101188,4/30/2024,Europe,Enterprise Cloud Software,9179.84,1474.27,491.69
101189,4/30/2024,North America,Enterprise Cloud Software,7626.95,1229.79,353.04
101190,4/30/2024,Europe,Enterprise Cloud Software,11231.38,1636.21,594.02
101191,5/1/2024,North America,Enterprise Cloud Software,8200.57,1294.82,434.81
101192,5/1/2024,North America,Edge Hardware Platforms,10890.18,4172.36,1294.09
101193,5/1/2024,North America,Edge Hardware Platforms,27063.52,11001.47,2974.13
101194,5/1/2024,North America,Edge Hardware Platforms,17229.74,6697.17,2079.67
101195,5/1/2024,Europe,Edge Hardware Platforms,16819.33,7138.75,1953.17
101196,5/1/2024,North America,Edge Hardware Platforms,21758.05,9459.6,2729.01
101197,5/1/2024,APAC,SaaS Subscriptions,5627.44,565.87,113.84
101198,5/1/2024,APAC,Edge Hardware Platforms,12125.32,5120.21,1359.16
101199,5/2/2024,North America,Edge Hardware Platforms,20882.17,8439.26,2433.97
101200,5/2/2024,Europe,SaaS Subscriptions,4264.09,405.79,80.91
101201,5/2/2024,Europe,Edge Hardware Platforms,14119.76,5884.32,1532.1
101202,5/2/2024,Europe,Edge Hardware Platforms,16774.66,6795.4,1894.19
101203,5/2/2024,Europe,Enterprise Cloud Software,13525.43,1906.35,726.91
101204,5/3/2024,Europe,Enterprise Cloud Software,7817.97,1118.17,392.4
101205,5/3/2024,North America,Enterprise Cloud Software,6236.91,951.12,326.49
101206,5/3/2024,North America,Enterprise Cloud Software,6272.25,1018.87,313.21
101207,5/3/2024,Europe,Enterprise Cloud Software,12286.37,1853.3,577.72
101208,5/3/2024,North America,Edge Hardware Platforms,26743.24,11478.83,3275.2
101209,5/3/2024,Europe,Enterprise Cloud Software,10881.26,1686.69,511.5
101210,5/3/2024,APAC,Enterprise Cloud Software,8134.77,1249.64,417.99
101211,5/3/2024,Europe,Enterprise Cloud Software,13494.64,2037.49,670.86
101212,5/3/2024,APAC,Edge Hardware Platforms,12360.12,5197.72,1363.15
101213,5/3/2024,North America,Edge Hardware Platforms,29871.56,11171.69,3708.36
101214,5/3/2024,North America,Edge Hardware Platforms,20107.07,8332.32,2269.46
101215,5/3/2024,Europe,SaaS Subscriptions,5993.9,598.61,130.02
101216,5/3/2024,North America,Edge Hardware Platforms,27774.93,10136.02,3299.7
101217,5/3/2024,North America,Edge Hardware Platforms,22990.86,8833.31,2736.82
101218,5/4/2024,North America,SaaS Subscriptions,5071.63,509.9,102.68
101219,5/4/2024,North America,Enterprise Cloud Software,8188.17,1251.19,385.67
101220,5/4/2024,North America,SaaS Subscriptions,2131.89,226.1,45.09
101221,5/4/2024,North America,Enterprise Cloud Software,6456.29,1006.68,332.03
101222,5/4/2024,APAC,SaaS Subscriptions,6151.56,572.82,116.72
101223,5/5/2024,APAC,Edge Hardware Platforms,10025.36,4326.15,1208.27
101224,5/5/2024,North America,Edge Hardware Platforms,28533.31,11376.1,3297.69
101225,5/5/2024,APAC,Edge Hardware Platforms,27775.05,11537.79,3162.04
101226,5/5/2024,APAC,Enterprise Cloud Software,7679.43,1156.57,389.02
101227,5/5/2024,North America,Edge Hardware Platforms,17232.15,6763.85,2195.8
101228,5/5/2024,North America,Enterprise Cloud Software,6764.4,1107.18,309.16
101229,5/5/2024,North America,Edge Hardware Platforms,19865.62,7157.92,2384.43
101230,5/5/2024,North America,SaaS Subscriptions,2954.95,286.88,58.15
101231,5/5/2024,North America,Edge Hardware Platforms,14310.26,5404.78,1795.95
101232,5/5/2024,Europe,Edge Hardware Platforms,13384.06,5019.05,1448.87
101233,5/5/2024,North America,Edge Hardware Platforms,27837.46,10661,3225.41
101234,5/5/2024,North America,Edge Hardware Platforms,10744.43,4656.72,1333.97
101235,5/5/2024,APAC,SaaS Subscriptions,4837.94,485.7,90.77
101236,5/6/2024,APAC,Edge Hardware Platforms,29628.43,10897.04,3415.38
101237,5/6/2024,Europe,Edge Hardware Platforms,28567.45,10434.26,3461.97
101238,5/6/2024,Europe,Edge Hardware Platforms,15113.32,5881.58,1938.26
101239,5/6/2024,North America,SaaS Subscriptions,5375.93,565.78,112.11
101240,5/6/2024,North America,Edge Hardware Platforms,27354.46,10793.23,3588.86
101241,5/6/2024,Europe,Enterprise Cloud Software,8894.35,1454.68,428.68
101242,5/7/2024,Europe,Enterprise Cloud Software,11720.53,1829.16,570.99
101243,5/7/2024,North America,Edge Hardware Platforms,10434,4283.11,1167.84
101244,5/7/2024,Europe,Edge Hardware Platforms,10270.27,3995.44,1257.35
101245,5/7/2024,APAC,SaaS Subscriptions,4903.1,512.71,94.46
101246,5/7/2024,North America,Enterprise Cloud Software,10619.48,1533.85,486.84
101247,5/7/2024,Europe,Edge Hardware Platforms,17199.85,6297.52,2033.56
101248,5/7/2024,Europe,Edge Hardware Platforms,16308.33,6761.56,2102.4
101249,5/7/2024,North America,SaaS Subscriptions,4318.21,411.72,85.01
101250,5/8/2024,North America,Edge Hardware Platforms,25248.89,10908.15,3129.74
101251,5/8/2024,North America,Edge Hardware Platforms,22708.56,9638.9,2902.29
101252,5/8/2024,APAC,Edge Hardware Platforms,23957.29,9138.75,3161.98
101253,5/8/2024,North America,Enterprise Cloud Software,6488.09,1026.91,320.95
101254,5/8/2024,Europe,SaaS Subscriptions,7517.81,723.39,141.61
101255,5/8/2024,APAC,SaaS Subscriptions,5249.58,538.55,99.89
101256,5/8/2024,APAC,Edge Hardware Platforms,20070.27,7321.81,2608.78
101257,5/8/2024,Europe,Enterprise Cloud Software,11063.86,1718.48,556.04
101258,5/8/2024,Europe,Edge Hardware Platforms,28955.39,10548.33,3201.02
101259,5/8/2024,North America,Edge Hardware Platforms,22911.92,9883.39,2877.49
101260,5/8/2024,Europe,SaaS Subscriptions,3596.65,383.63,70.88
101261,5/9/2024,Europe,Edge Hardware Platforms,23868.02,10484.06,2736.93
101262,5/9/2024,Europe,Edge Hardware Platforms,18812.06,8062.02,2340.62
101263,5/9/2024,APAC,Enterprise Cloud Software,13733.61,1878.66,740.05
101264,5/9/2024,North America,Edge Hardware Platforms,20241.77,8810.34,2209.32
101265,5/9/2024,North America,SaaS Subscriptions,4376.33,411.3,86.21
101266,5/9/2024,North America,SaaS Subscriptions,6571.61,657.83,144.27
101267,5/9/2024,Europe,Enterprise Cloud Software,7622.74,1128.79,354.98
101268,5/9/2024,APAC,Edge Hardware Platforms,15365.74,6257.92,1925.55
101269,5/9/2024,APAC,SaaS Subscriptions,5091.15,537.08,103.09
101270,5/9/2024,Europe,Enterprise Cloud Software,6261.38,944.75,298.6
101271,5/9/2024,North America,Edge Hardware Platforms,10649.73,4341.07,1287.99
101272,5/9/2024,APAC,Edge Hardware Platforms,11272.03,4555.42,1444.92
101273,5/10/2024,North America,Enterprise Cloud Software,9991.7,1528.91,455.87
101274,5/10/2024,Europe,Enterprise Cloud Software,11852.01,1949.14,615.25
101275,5/10/2024,APAC,SaaS Subscriptions,4920.51,511.96,105.34
101276,5/10/2024,North America,Enterprise Cloud Software,14465.99,2268.11,682.75
101277,5/10/2024,Europe,Edge Hardware Platforms,20941.26,8627.72,2640.49
101278,5/10/2024,Europe,Edge Hardware Platforms,24992.29,10451.9,3076.97
101279,5/10/2024,North America,Edge Hardware Platforms,29408.77,10851.57,3365.66
101280,5/10/2024,Europe,SaaS Subscriptions,2982.05,284.9,54.46
101281,5/10/2024,Europe,Enterprise Cloud Software,8886.75,1318,479.11
101282,5/10/2024,Europe,Enterprise Cloud Software,10243.15,1678.74,523.19
101283,5/10/2024,APAC,SaaS Subscriptions,2215.79,228.6,42.43
101284,5/11/2024,North America,Edge Hardware Platforms,28463.37,10717.35,3671.17
101285,5/11/2024,North America,Enterprise Cloud Software,13546.75,2085.07,710.83
101286,5/11/2024,North America,Edge Hardware Platforms,24744.38,10149.78,2952.52
101287,5/11/2024,APAC,Edge Hardware Platforms,28155.02,11779.54,3537.71
101288,5/11/2024,North America,Edge Hardware Platforms,27167.39,10285.8,3009.39
101289,5/11/2024,North America,Enterprise Cloud Software,14252.88,2295.27,712.6
101290,5/11/2024,North America,Edge Hardware Platforms,22468.23,9833.09,2727.98
101291,5/11/2024,North America,Edge Hardware Platforms,29585.27,12298.86,3672.34
101292,5/11/2024,North America,Edge Hardware Platforms,25005.44,9636.67,2990.88
101293,5/11/2024,North America,Enterprise Cloud Software,5258.96,754.96,265.79
101294,5/11/2024,North America,Enterprise Cloud Software,13814.1,2110.93,705.61
101295,5/11/2024,Europe,Edge Hardware Platforms,13798.66,5871.33,1528.9
101296,5/11/2024,Europe,Edge Hardware Platforms,24950.26,10079.44,2965.5
101297,5/12/2024,APAC,Enterprise Cloud Software,12068.04,1962.28,575.73
101298,5/12/2024,North America,Edge Hardware Platforms,27634.18,12030.61,3474.98
101299,5/12/2024,North America,Edge Hardware Platforms,18206.07,7239.75,1987.73
101300,5/12/2024,North America,Edge Hardware Platforms,19079.18,7328.94,2236.39
101301,5/12/2024,APAC,Edge Hardware Platforms,15446.31,5705.87,1761.62
101302,5/12/2024,APAC,Edge Hardware Platforms,20669.6,8427.23,2413.89
101303,5/12/2024,APAC,Edge Hardware Platforms,12334.96,4567.95,1491.11
101304,5/12/2024,APAC,Edge Hardware Platforms,27390.82,11535.03,3121.12
101305,5/12/2024,North America,Enterprise Cloud Software,12284.94,1732.05,598.43
101306,5/12/2024,Europe,Edge Hardware Platforms,12264.62,4813.98,1467.36
101307,5/12/2024,Europe,SaaS Subscriptions,3030.07,321.66,62.94
101308,5/12/2024,Europe,Edge Hardware Platforms,18240.35,6768.48,2261.41
101309,5/13/2024,APAC,Enterprise Cloud Software,9564.13,1466.09,454.86
101310,5/13/2024,Europe,Edge Hardware Platforms,14534.68,5932.45,1813.04
101311,5/13/2024,North America,Edge Hardware Platforms,15261.6,6378.6,1717.68
101312,5/13/2024,APAC,Edge Hardware Platforms,13960.06,5514.81,1644.63
101313,5/13/2024,Europe,Edge Hardware Platforms,20423.47,7597.17,2237.88
101314,5/13/2024,Europe,Edge Hardware Platforms,17180.02,7295.82,2015.45
101315,5/14/2024,North America,Enterprise Cloud Software,14326.4,2103.64,758.25
101316,5/14/2024,North America,Edge Hardware Platforms,27466.22,9979.34,3513.9
101317,5/14/2024,Europe,Edge Hardware Platforms,20463.16,8798.3,2231.35
101318,5/14/2024,North America,SaaS Subscriptions,6514.07,588.57,130.72
101319,5/14/2024,Europe,Edge Hardware Platforms,15947.87,6611,1801.9
101320,5/14/2024,APAC,SaaS Subscriptions,4491.57,429.71,85.95
101321,5/14/2024,Europe,Edge Hardware Platforms,17177.37,7022.17,2012.84
101322,5/14/2024,North America,Enterprise Cloud Software,5039.14,714.63,247.24
101323,5/14/2024,APAC,Edge Hardware Platforms,15343.31,5823.76,1740.79
101324,5/14/2024,North America,Edge Hardware Platforms,18773.36,7086.23,2086.3
101325,5/14/2024,North America,Enterprise Cloud Software,12053.56,1715.33,598.89
101326,5/15/2024,APAC,SaaS Subscriptions,6474.4,587.25,131.43
101327,5/15/2024,APAC,Enterprise Cloud Software,10496.85,1687.19,522.12
101328,5/15/2024,North America,Enterprise Cloud Software,9166.36,1280.08,473.39
101329,5/15/2024,Europe,Enterprise Cloud Software,13885.33,2058.6,644.67
101330,5/15/2024,APAC,Edge Hardware Platforms,22785.91,9758.69,2864.12
101331,5/16/2024,Europe,Enterprise Cloud Software,14928.32,2198,714.68
101332,5/16/2024,Europe,Edge Hardware Platforms,11729.15,4223.83,1393.31
101333,5/16/2024,APAC,Edge Hardware Platforms,29984.15,11482.36,3440.11
101334,5/16/2024,North America,Enterprise Cloud Software,7851.87,1246.76,424.45
101335,5/16/2024,APAC,Enterprise Cloud Software,13812.98,2000.78,637.17
101336,5/16/2024,APAC,Edge Hardware Platforms,13294.62,5243.22,1527.47
101337,5/16/2024,Europe,Edge Hardware Platforms,29785.6,10853.26,3470.63
101338,5/16/2024,Europe,Edge Hardware Platforms,16318.72,6826.76,2105.02
101339,5/16/2024,APAC,SaaS Subscriptions,7103.48,717.53,151.33
101340,5/16/2024,North America,Edge Hardware Platforms,16338.26,6492.68,1876.51
101341,5/16/2024,APAC,Edge Hardware Platforms,11960.89,4810.02,1308.17
101342,5/16/2024,North America,Enterprise Cloud Software,9643.5,1427.21,511.08
101343,5/16/2024,Europe,Edge Hardware Platforms,16674.08,6424.81,2110.54
101344,5/16/2024,North America,Enterprise Cloud Software,12955.44,1934.43,599.95
101345,5/17/2024,Europe,SaaS Subscriptions,5585.68,593.14,118.42
101346,5/17/2024,APAC,Edge Hardware Platforms,24954.01,9450.79,2730.92
101347,5/17/2024,Europe,Enterprise Cloud Software,14621.96,2101.14,782.71
101348,5/17/2024,North America,Edge Hardware Platforms,28703.17,11167.42,3368.8
101349,5/17/2024,North America,Edge Hardware Platforms,15776.79,6418.76,1927.8
101350,5/17/2024,Europe,Edge Hardware Platforms,20289.05,7841.3,2599
101351,5/17/2024,North America,Edge Hardware Platforms,18025.05,7722.04,2133.55
101352,5/17/2024,North America,Edge Hardware Platforms,22048.82,8126.75,2650.18
101353,5/18/2024,APAC,Edge Hardware Platforms,11438.13,4949.51,1498.24
101354,5/18/2024,North America,Edge Hardware Platforms,16067.29,6289.17,1804.54
101355,5/18/2024,Europe,SaaS Subscriptions,5018.44,459.98,102.78
101356,5/18/2024,North America,SaaS Subscriptions,4608.07,432.5,86.47
101357,5/18/2024,APAC,Enterprise Cloud Software,12672.33,1789.04,611.02
101358,5/18/2024,Europe,SaaS Subscriptions,7590.39,714.54,147.5
101359,5/18/2024,North America,Edge Hardware Platforms,19211.65,8300.6,2503.66
101360,5/18/2024,North America,Edge Hardware Platforms,27924.72,11855.07,3018.32
101361,5/18/2024,North America,Edge Hardware Platforms,14594.33,5486.97,1589.42
101362,5/18/2024,Europe,Enterprise Cloud Software,5523.47,783.94,292.85
101363,5/18/2024,APAC,Edge Hardware Platforms,18321.41,8028.96,2066.9
101364,5/18/2024,North America,Enterprise Cloud Software,6727.57,984.79,364.02
101365,5/18/2024,Europe,Edge Hardware Platforms,28688.22,10438.99,3243.11
101366,5/19/2024,APAC,Edge Hardware Platforms,23123.58,9031.58,2653.73
101367,5/19/2024,Europe,SaaS Subscriptions,5924.47,593.82,110.41
101368,5/19/2024,North America,Edge Hardware Platforms,10986.99,4455.74,1287.52
101369,5/19/2024,APAC,Edge Hardware Platforms,21859.65,8809.76,2363.31
101370,5/19/2024,North America,Enterprise Cloud Software,13822.35,1926.98,720.27
101371,5/19/2024,APAC,Edge Hardware Platforms,14858.91,6428.99,1637.97
101372,5/19/2024,Europe,SaaS Subscriptions,5847.59,574.66,112.11
101373,5/19/2024,North America,Edge Hardware Platforms,16380.88,7166.92,2135.97
101374,5/20/2024,North America,Enterprise Cloud Software,13425.55,1958.32,692.82
101375,5/20/2024,Europe,Enterprise Cloud Software,11016.87,1507.33,541.3
101376,5/20/2024,Europe,Edge Hardware Platforms,24973.44,10644.53,3159.39
101377,5/20/2024,North America,Enterprise Cloud Software,10366.08,1690.13,553.03
101378,5/20/2024,APAC,Edge Hardware Platforms,18588.96,7392.02,2077.82
101379,5/20/2024,North America,SaaS Subscriptions,3444.28,326.51,63.15
